"","X","B365H","B365D","B365A","Season","Matchweek_round","Year","Month","Day","Hour","Minute","Referee","rPointsATM","rRankATM","rFTG_roll","rGC_roll","rS_roll","rST_roll","rF_roll","rC_roll","rY_roll","rR_roll","rOverallGK","rOverallDEF","rOverallMID","rOverallATT","r_attWorkRate","r_defWorkRate","r_avgPACE","r_avgSHOOTING","r_avgPASSING","r_avgDRIBBLING","r_avgDEFENDING","r_avgPHYSICALITY","r_avgHeight","r_avgWeight","r_avgAge","rSumWage","rSumValue","r_avgDIVING","r_avgHANDLING","r_avgKICKING","r_avgPOSITIONING","r_avgREFLEXES","r_avgSPEED","FTR"
"44",44,1.6,4,6.5,2014,8,2014,10,18,15,0,4,0.6,1.88888888888889,3,0.749999999999999,2.00000000000001,4.25000000000001,1.16666666666667,2.14285714285715,2,1,1.05128205128205,1.06440677966102,1.32312925170068,0.522875816993464,1.58333333333333,1.5,0.955163043478261,1.08538587848933,1.08668730650155,1.08682634730539,1.11853088480801,1.04246575342466,0.999001497753371,1.02028639618138,1.05841924398625,1.33695652173913,1.58672376873662,1.05,0.974683544303797,1.13432835820896,1.07894736842105,1.02469135802469,1.02083333333333,"H"
"45",45,1.45,4.75,8,2014,8,2014,10,18,12,45,14,1.27272727272727,0.4,3.49999999999999,1.5,2.86363636363636,1.88888888888889,0.651162790697676,1.20833333333333,0.600000000000001,3,0.964705882352941,1.06209150326797,1.0712401055409,1.06172839506173,0.947368421052632,0.928571428571429,0.978932584269663,1.02694136291601,1.07235890014472,1.08583690987124,1.07863247863248,0.973684210526316,0.97682445759369,0.967251461988305,1.18148148148148,1.84873949579832,2.02264788732394,0.988372093023256,0.938271604938272,1.11267605633803,0.975308641975309,0.977272727272727,0.9375,"H"
"46",46,2.25,3.6,3.3,2014,8,2014,10,18,16,0,21,0.444444444444444,1.5,0.571428571428571,0.714285714285717,1.35135135135136,1,1.13888888888889,0.88235294117647,1.8,1,1.06756756756757,1.06498194945848,1.03142857142857,1.05555555555556,1,1.15384615384615,1.0239099859353,1.05646630236794,1.07107438016529,1.05295007564297,1.01812191103789,1.02247191011236,1.00854271356784,1.02734839476813,1,2.22564102564103,2.24598930481283,1.03846153846154,1.12857142857143,0.867469879518072,1.08695652173913,1.05,0.91304347826087,"H"
"47",47,1.57,4,7,2014,8,2014,10,18,15,0,2,1.625,0.214285714285714,1,2,1,1.33333333333333,0.972972972972976,0.833333333333333,1,1,1.01351351351351,1.02721088435374,1.78703703703704,0.351598173515982,1,1,1.01161103047895,1.02268760907504,1.04936305732484,1.04431314623338,1.09457092819615,1.04583333333333,1.00049455984174,1.01410105757932,0.962962962962963,1.61094224924012,2.30451127819549,0.96,1.02702702702703,1,1.05633802816901,1.06666666666667,0.666666666666667,"H"
"48",48,6,4.2,1.6,2014,8,2014,10,19,13,30,30,0.4,2.11111111111111,0.750000000000002,1.2,0.759259259259261,0.499999999999999,0.903225806451616,1,1,1,0.914634146341463,1.17515923566879,0.718849840255591,0.895061728395062,0.7,1.5625,0.896138482023968,0.901430842607313,0.871428571428571,0.864864864864865,1.02009273570325,1.01051248357424,1.01684836471755,1.03407755581669,1.04255319148936,0.413471502590674,0.386435331230284,0.928571428571429,0.936708860759494,0.833333333333333,0.9125,0.952380952380952,1,"A"
"49",49,2.5,3.3,3.1,2014,8,2014,10,19,16,0,25,0.727272727272727,2.33333333333333,1.99999999999999,1.66666666666667,1.34782608695652,1.5,1.40540540540541,1.16666666666666,4.5,0,1.09333333333333,0.98,0.807588075880759,1.88888888888889,0.523809523809524,0.857142857142857,0.94249649368864,1.03553299492386,0.97593984962406,0.96987087517934,1.01919720767888,1.0695652173913,1.03636363636364,1.01162790697674,1.01724137931034,1.1986301369863,1.15687276443536,1.10526315789474,1.15714285714286,1.02777777777778,1.08108108108108,1.02409638554217,1.14583333333333,"H"
"50",50,5,4,1.75,2014,8,2014,10,20,20,0,23,0.727272727272727,2.5,0.857142857142858,0.285714285714286,0.974358974358977,1.16666666666667,0.783783783783786,1,0.833333333333335,0,0.867469879518072,0.929032258064516,1.08415841584158,0,0.789473684210526,0.625,0.90234375,0.974603174603175,0.884253028263795,0.87001287001287,1.04819277108434,1.00142247510669,0.998001998002,1.08743842364532,1.13513513513514,0.273764258555133,0.177611484422725,0.850574712643678,0.933333333333333,0.790697674418605,0.907894736842105,0.875,0.830188679245283,"D"
"51",51,1.44,4.75,8,2014,9,2014,10,25,15,0,27,1.3,0.363636363636364,1,0.666666666666665,2,1.81818181818182,1.20689655172414,1.66666666666667,2.33333333333333,1,1.22388059701493,1.08421052631579,0.843243243243243,2.25,1.81818181818182,1.23076923076923,1.05299860529986,1.06065857885615,1.07488299531981,1.07826086956522,1.03600654664484,1.01532033426184,0.988077496274219,0.977958236658932,0.923611111111111,2.74539877300613,3.1118760757315,1.23529411764706,1.16176470588235,1.125,1.23076923076923,1.2,1.21276595744681,"D"
"52",52,1.65,4,6,2014,9,2014,10,25,15,0,14,1.45454545454545,0.428571428571429,2.5,0.500000000000002,1.15,2.09090909090909,0.592592592592594,1.77777777777778,0.444444444444443,1,0.914634146341463,0.822888283378747,1.31849315068493,1.02666666666667,1.06666666666667,1.14285714285714,1.05555555555556,0.978151260504202,1.01826484018265,1.05481481481481,0.981102362204724,0.963254593175853,0.975822050290133,0.96509009009009,0.936666666666664,1.14606741573034,1.34977578475336,0.857142857142857,0.938271604938272,0.945945945945946,0.9375,0.941176470588235,0.727272727272727,"H"
"53",53,5.5,3.8,1.73,2014,9,2014,10,25,15,0,16,0.727272727272727,2.28571428571429,1,1.8,0.686274509803924,0.466666666666666,1.19230769230769,0.851851851851852,1,1,0.925,0.954545454545455,0.702194357366771,0.907407407407407,0.565217391304348,1,0.990440369847986,0.872274143302181,0.879629629629629,0.902686041391457,0.975654402343035,1.01551480959097,1.01410579345088,1.05229591836735,1.06113074204947,0.338028169014085,0.274601686972821,0.903614457831325,0.936708860759494,1,0.93421052631579,0.892857142857143,1.33333333333333,"A"
"54",54,1.95,3.7,4.2,2014,9,2014,10,25,17,30,24,1.22222222222222,0.615384615384615,1.5,0.799999999999996,1.06896551724138,1.22222222222222,0.825000000000002,0.409090909090909,0.428571428571429,3,1.01351351351351,1.08303249097473,1.45631067961165,0.731132075471698,1.21052631578947,0.8,0.986072423398329,1.08468468468468,1.15625,1.06574923547401,1.08317580340265,1.02266288951841,0.9985014985015,1.0521327014218,0.96969696969697,2.52777777777778,3.35737704918033,0.974358974358974,1,0.867469879518072,1.07246376811594,1.0375,1.04347826086957,"H"
"55",55,1.91,3.6,4.5,2014,9,2014,10,25,15,0,22,1.125,0.8125,2.33333333333333,1,1.05882352941177,1,0.682926829268291,0.9375,1.33333333333333,0,1.04,1.2972972972973,0.997722095671982,1,1.07142857142857,0.666666666666667,0.994736842105263,1.02144177449168,1.03374125874126,1.0039603960396,1.07260273972603,0.937278106508876,0.978042936084895,1.02026635784598,0.975447909754478,1.32203389830508,1.2734962406015,1,1.08450704225352,1.04285714285714,1.05479452054795,1.0379746835443,1.13953488372093,"D"
"56",56,6.5,4.5,1.55,2014,9,2014,10,25,12,45,21,0.764705882352941,2.33333333333333,0.600000000000001,1,0.686567164179104,0.52,1.39130434782609,1.33333333333333,1.5,1,0.926829268292683,0.884146341463415,0.916417910447761,0.85207100591716,0.761904761904762,1.13333333333333,0.917737789203085,0.936923076923077,0.893296853625171,0.864341085271318,0.993527508090615,0.966032608695652,0.998505976095614,0.975352112676055,0.950331125827813,0.25,0.182894736842105,0.88235294117647,1,0.911392405063291,0.949367088607595,0.941860465116279,0.75,"H"
"57",57,4.75,3.75,1.83,2014,9,2014,10,26,13,30,2,0.444444444444444,1.35714285714286,0.599999999999999,3,1.02777777777778,0.529411764705882,0.774193548387099,0.909090909090907,0.666666666666665,1,0.878048780487805,0.894904458598726,0.893890675241158,0.875776397515528,1.05263157894737,0.952380952380952,1.00286123032904,0.865871833084948,0.895565092989986,0.914718019257221,0.819018404907975,0.895915678524374,1.01104972375691,0.98711943793911,0.937694704049845,0.320967741935484,0.232793522267206,0.869047619047619,0.935064935064935,0.907894736842105,0.878048780487805,0.903614457831325,1.08163265306122,"A"
"58",58,2.88,3.6,2.5,2014,9,2014,10,26,16,0,30,0.545454545454545,8,0.857142857142858,3.99999999999999,1.25,0.875000000000001,1.125,2.23076923076923,1,1,1.05900918882418,0.938837920489297,1.21686746987952,1.08641975308642,1,0.823529411764706,1.08679245283019,0.905930807248765,1.01459627329192,1.04839694656489,0.889655172413793,0.998459167950694,0.995897604200852,0.920868605079131,0.847172512526844,1.19369369369369,1.41637630662021,1.09272173437622,0.973516806641939,1.15317754968334,0.981539626509204,1.07751325245288,1.07035809970338,"D"
"59",59,1.75,3.9,5,2014,9,2014,10,26,13,30,4,1.57142857142857,0.555555555555556,1,1.66666666666667,0.772727272727269,1.36363636363636,0.930232558139535,0.904761904761904,1.99999999999999,3,1.07594936708861,0.766101694915254,1.04986149584488,1.19402985074627,0.947368421052632,0.8125,1.00941105039466,1.15030374289633,1.09546165884194,1.02981029810298,0.892146217879117,1.00895803866101,1.01323015476785,0.993465577596266,0.96546762589928,1.94502617801047,2.34268385140258,1.06172839506173,1.0253164556962,0.986111111111111,1.08,1.04761904761905,1.52380952380952,"A"
"60",60,2.38,3.25,3.4,2014,9,2014,10,27,20,0,19,0.4,1.46153846153846,3,0.874999999999998,1.52173913043479,2.75000000000001,1.10344827586207,2.5,1.25000000000001,1,0.961538461538462,0.983277591973244,1.01351351351351,0.982300884955752,0.941176470588235,1.92307692307692,0.926027397260274,0.957547169811321,0.952307692307692,0.975,1.04230118443316,1.01338688085676,1.00791687283523,1.03383897316219,1.0711743772242,0.808,0.775653923541248,1,0.873417721518987,1.1044776119403,0.947368421052632,1,0.75,"H"
"61",61,1.25,6.5,14,2014,10,2014,11,1,15,0,7,3.5,0.25,1,0.499999999999998,1.21951219512195,1.4,1.03703703703704,1.15384615384615,1.33333333333334,1,1.11111111111111,1.09608540925267,1.16423357664234,1.18248175182482,1.27777777777778,0.85,1.0114122681883,1.11652173913043,1.13924050632911,1.15396341463415,1.08586762075134,1.02456647398844,0.985111662531016,0.92018779342723,0.940199335548171,6.33928571428571,7.40972222222222,1.13698630136986,1.09722222222222,1.01449275362319,1.05555555555556,1.12,0.849056603773585,"H"
"62",62,1.17,8.5,21,2014,10,2014,11,1,15,0,24,3.28571428571429,0.0526315789473684,1.25000000000001,0.399999999999999,0.777777777777778,0.923076923076924,1.09375,0.785714285714286,2.5,3,1.04876803118908,1.11224489795918,1.11409395973154,0.562913907284768,1.11764705882353,0.708333333333333,1.01591760299625,1.11662987490802,1.1326164874552,1.08799735842826,1.11474813602473,0.977599762646491,1.0036231884058,1.03537675606641,1.01712328767123,2.80660377358491,3.48692403486924,0.996705082742318,1.11801486963374,1.00825825825826,1.07701684397163,1.00999255756939,1.37794687417914,"H"
"63",63,1.75,3.8,5.25,2014,10,2014,11,1,15,0,16,0.857142857142857,1.5,1.4,0.750000000000002,1.29032258064516,1.38461538461539,1.16,1.3,3.49999999999999,1,1.09333333333333,1.04666666666667,1.30333333333333,0.52258064516129,0.826086956521739,1.75,1.01553672316384,1.09468438538206,1.05405405405405,1.05738880918221,1.14310645724258,1.0415512465374,0.998999499749876,0.951576576576577,1.09375,1.40659340659341,1.4765625,1.10526315789474,1.1,1.05555555555556,1.10810810810811,1,1.02083333333333,"D"
"64",64,3.8,3.6,2.05,2014,10,2014,11,1,15,0,21,0.578947368421053,5,0.444444444444443,2,0.53191489361702,0.5625,1.2,0.4375,2.5,1,0.893333333333333,0.940397350993378,0.958549222797927,0.935064935064935,0.705882352941177,0.833333333333333,1.02679830747532,0.965116279069767,0.984871406959153,0.961864406779661,0.976038338658147,0.938802083333333,0.995064165844027,0.99080459770115,1.01056338028169,0.613207547169811,0.478618421052632,0.944444444444444,0.894736842105263,0.914285714285714,0.866666666666667,0.875,1.175,"A"
"65",65,2.3,3.5,3.3,2014,10,2014,11,1,15,0,35,0.9,1.23076923076923,0.399999999999999,0.833333333333335,0.939393939393936,1.2,1.17142857142857,1.63636363636363,0.833333333333335,1,0.948717948717949,0.96875,0.648401826484018,3,1.26666666666667,1.7,0.991341991341991,0.952768729641694,0.928462709284627,0.952662721893491,0.991789819376026,1.02272727272727,0.996999999999997,0.970488081725312,1.05102040816327,0.505128205128205,0.459778597785978,0.987341772151899,0.909090909090909,1.13698630136986,0.896103896103896,0.975609756097561,0.938775510204082,"A"
"66",66,3.8,3.75,2,2014,10,2014,11,1,12,45,2,0.714285714285714,2,1,1,0.705882352941177,0.75,1.02564102564102,0.619047619047619,0.874999999999998,1,0.963414634146341,0.936507936507937,1.08805031446541,0.469135802469136,0.772727272727273,0.666666666666667,0.964285714285714,0.916666666666667,0.901849217638691,0.912117177097204,0.936204146730462,1.00557880055788,1.02516356316054,1.07064555420219,1.00727272727273,0.382291666666667,0.325803212851406,0.964285714285714,1,1,0.9375,1,0.736842105263158,"H"
"67",67,2.38,3.4,3.25,2014,10,2014,11,1,15,0,5,0.6875,2.4,0.428571428571429,2.5,0.8,0.692307692307693,1.43749999999999,0.555555555555555,1.99999999999999,1,1.07894736842105,1.02068965517241,0.981481481481482,1.05405405405405,0.9375,0.823529411764706,1.01692524682652,1.01842546063652,0.992412746585736,1.04511278195489,0.923780487804878,1.01232876712329,1.01290963257199,1.05060240963855,1.01045296167247,1.17045454545455,1.3495145631068,1.12,1.06578947368421,1.02777777777778,1.06666666666667,1.04938271604938,1.22222222222222,"D"
"68",68,3.75,3.6,2.1,2014,10,2014,11,2,16,0,27,0.909090909090909,1.15384615384615,0,1.16666666666666,0.688888888888887,0.692307692307693,1.03030303030303,0.333333333333334,0.666666666666665,0,0.917647058823529,1.32,0.98671096345515,0.950310559006211,1,1.4,0.959016393442622,0.941824440619621,0.924717285945072,0.922222222222222,1.0600790513834,1.0112828438949,1,1.01751459549625,0.997869318181816,0.63564875491481,0.59867229933615,0.930232558139535,0.975308641975309,0.943661971830986,0.938271604938272,0.920454545454545,0.75,"A"
"69",69,1.91,3.75,4.33,2014,10,2014,11,2,13,30,25,1.30769230769231,0.333333333333333,1.4,0.750000000000002,1.21428571428571,1.33333333333333,0.794871794871792,0.692307692307692,0.333333333333333,1,0.987951807228916,1.42173913043478,0.817042606516291,0.959770114942529,1.17647058823529,0.888888888888889,0.950777202072539,1.0205047318612,1.00961538461538,0.993429697766097,1.11945392491468,0.991946308724832,0.98377581120944,0.988290398126464,1.14074074074074,1.12544802867384,1.03951701427003,0.977011494252874,1.01333333333333,0.918604651162791,1.03947368421053,0.977272727272727,1.13207547169811,"H"
"70",70,2.1,3.5,3.8,2014,10,2014,11,3,20,0,30,1.125,0.888888888888889,1,0.545454545454545,0.838709677419358,1.71428571428572,1.20689655172414,0.8125,0.444444444444443,3,1.01351351351351,1.34703196347032,1.5085910652921,0,0.875,0.888888888888889,0.97274031563845,0.955882352941176,0.968895800933126,0.955137481910275,1.02811950790861,1.02176870748299,1.00343137254902,0.995381062355659,1.04878048780488,1.00294985250737,1.03214285714286,1.05333333333333,0.986111111111111,1.04477611940298,0.960526315789474,1.02597402597403,0.955555555555556,"A"
"71",71,2.5,3.4,3,2014,11,2014,11,8,15,0,22,0.363636363636364,1.42857142857143,1,3,2.05555555555555,1,0.666666666666667,1.375,1,1,1.05882352941176,0.98943661971831,0.938356164383562,0.979020979020979,1.42857142857143,1.33333333333333,0.937584803256445,1.01047120418848,0.978294573643411,0.979197622585438,0.926470588235294,0.978783592644979,1.00796812749004,0.975834292289989,1.02372881355932,0.607773851590106,0.657543391188251,1.12307692307692,1.01408450704225,0.985714285714286,0.986301369863014,1.20967741935484,1.23255813953488,"H"
"72",72,3.4,3.4,2.3,2014,11,2014,11,8,12,45,4,0.538461538461538,7,0.599999999999999,1,0.926829268292683,0.705882352941176,1.20689655172414,0.818181818181819,1.5,0,1.04625004197088,0.972222222222222,0.95166163141994,1.90588235294118,1.29411764705882,1.05882352941176,1.06414219474498,0.966331658291458,1.00158982511924,1.04006163328197,0.883125,0.987574850299402,0.985458918712074,0.943883277216611,0.920030177291586,0.81140350877193,0.763779527559055,1.05504167457014,1.02543770299618,0.96545097182791,1.03319960685179,1.02853537734139,1.15113984307722,"A"
"73",73,1.3,6,11,2014,11,2014,11,8,15,0,5,1.44444444444444,0.529411764705882,0.750000000000002,0.571428571428571,2.08333333333334,1.45454545454545,0.909090909090909,1.11764705882353,3,0.499999999999999,1.10666666666667,0.342465753424658,1.09633027522936,3,1.15384615384615,1.30769230769231,1.08814102564103,1.14285714285714,1.19064124783362,1.17637271214642,0.990138067061145,0.992447129909365,1.00709994538504,0.989650711513584,0.907142857142857,4.17460317460317,6.92885375494071,1.10126582278481,1.05633802816901,1.22857142857143,1.04109589041096,1.11392405063291,1.23255813953488,"H"
"74",74,7,4.75,1.5,2014,11,2014,11,8,17,30,23,0.35,6.33333333333333,0.833333333333335,1.66666666666667,0.578947368421053,0.478260869565218,0.825000000000002,0.611111111111112,0.399999999999999,1,0.914634146341463,0.921630094043887,0.544794188861985,2.58139534883721,0.888888888888889,1.5625,0.903743315508021,0.969745222929936,0.851444291609353,0.871222076215506,0.94478527607362,1.03556771545828,1.02567975830815,1.06490384615385,0.97411003236246,0.271140939597315,0.22041166380789,0.941176470588235,0.907894736842105,0.936708860759494,0.911392405063291,0.941860465116279,0.6,"D"
"75",75,1.44,4.75,8,2014,11,2014,11,8,15,0,25,2.44444444444444,0.117647058823529,3,0,1.66666666666667,1.45454545454545,1,0.88235294117647,0.333333333333333,1,1.01351351351351,1.43127962085308,1.10951008645533,0.546099290780142,0.894736842105263,0.941176470588235,1.03025936599424,1.00843170320405,1.10909090909091,1.09861325115562,1.02800658978583,1.02462380300958,1.01100550275138,1.00816802800467,0.945762711864409,2.55,3.57913669064748,0.923076923076923,1.08571428571429,0.843373493975904,1.08695652173913,1,0.869565217391304,"H"
"76",76,1.75,3.75,5.5,2014,11,2014,11,8,15,0,14,1.7,0.25,7,0.571428571428571,1.1891891891892,1.33333333333333,0.833333333333336,1.18181818181818,0.571428571428571,0,0.974358974358974,0.976430976430976,1.02020202020202,0.986301369863014,1,1.28571428571429,0.993103448275862,0.996672212978369,0.992163009404389,0.989441930618401,1.04983388704319,1.01246537396122,1.00948577134299,0.989411764705883,0.989473684210525,0.913978494623656,0.985185185185185,0.9375,0.962025316455696,1.07462686567164,0.986842105263158,1,0.9375,"D"
"77",77,4,3.5,2.05,2014,11,2014,11,9,13,30,19,0.846153846153846,1.4,0.5,11,0.659574468085103,0.733333333333334,1.35714285714286,0.611111111111112,1.5,1,0.902439024390244,0.703470031545741,1.16190476190476,0.919254658385093,0.68421052631579,0.952380952380952,0.884408602150538,0.87556904400607,0.923186344238976,0.94406548431105,0.909233176838811,0.959317585301837,1.01042701092354,0.978285714285715,0.95222929936306,0.5984,0.395886889460154,0.892857142857143,0.935064935064935,0.881578947368421,0.926829268292683,0.927710843373494,0.918367346938776,"D"
"78",78,3.75,3.5,2.1,2014,11,2014,11,9,16,0,30,0.88235294117647,1.4,0.428571428571429,1,0.388888888888889,0.296296296296297,1.26086956521739,0.225806451612904,0.799999999999996,3,0.9375,0.944805194805195,0.920502092050209,1.38271604938272,0.863636363636364,0.6875,0.978378378378378,0.933157894736843,0.931083202511774,0.90929203539823,0.937148217636023,0.965785381026439,1.00452034153692,1.0959595959596,1.02499094530967,0.391709844559586,0.434458788480636,0.91566265060241,0.886075949367089,1.02857142857143,0.973684210526316,0.988095238095238,1.06666666666667,"H"
"79",79,1.7,4,5.5,2014,11,2014,11,9,13,30,24,1.16666666666667,0.615384615384615,1,1.75,1.17391304347826,1.6,0.674418604651165,1.53333333333333,1,3,1.03658536585366,1.03741496598639,1.01078167115903,0.91025641025641,1.46153846153846,0.928571428571429,1.01680672268908,0.99016393442623,1.06122448979592,1.01895043731778,0.951907131011609,0.951351351351351,0.997535731887632,0.981438515081206,0.914089347079037,1.49090909090909,1.38482632541133,1.02380952380952,1,0.959459459459459,1.0125,1.03529411764706,1.16363636363636,"A"
"80",80,2.3,3.5,3.3,2014,11,2014,11,9,13,30,7,1,1,1.25000000000001,3.99999999999999,0.804878048780486,0.818181818181817,0.842105263157895,0.473684210526316,0.625,1,0.987341772151899,0.993103448275862,1.01680672268908,1.07462686567164,0.652173913043478,0.928571428571429,0.924202127659574,0.996683250414594,0.984639016897081,0.92371705963939,1.00493421052632,1.02612481857765,1.00149031296572,1.04886769964243,1.11538461538462,1.06837606837607,0.980669144981413,0.975308641975309,0.974683544303797,1.01388888888889,1.02666666666667,0.976190476190476,1.16666666666667,"A"
"81",81,2.15,3.6,3.5,2014,12,2014,11,22,17,30,23,1.0625,0.857142857142857,3,1,1.15686274509804,1.57142857142857,1,1.63157894736842,1.6,0,0.963855421686747,1.43255813953488,0.737654320987654,0.931034482758621,1.33333333333333,0.933333333333333,0.938325991189427,1,0.983257229832573,1.03021148036254,1.02007299270073,0.958456973293769,0.97156652360515,0.914758269720102,0.964705882352941,0.743834526650756,0.541916605705925,0.954022988505747,1.05333333333333,0.813953488372093,1,0.954545454545455,0.849056603773585,"A"
"82",82,1.25,6.5,15,2014,12,2014,11,22,15,0,19,2.23076923076923,0.0769230769230769,1.66666666666667,0.750000000000002,1.2,1.88888888888889,0.894736842105258,1.6875,2.5,3,1.00843079922027,1.5,0.647173489278752,3,1.30769230769231,1.41666666666667,1.09090909090909,1.12610080569608,1.08191653786708,1.10772357723577,1.07255520504732,1.03118633443034,1.01271586429008,1.01254075746175,0.980238627889636,2.85,3.8588912886969,1.00932160277703,1.00185748058088,1.0220700152207,1.00708068527218,0.997675575160007,1.01236913204998,"H"
"83",83,1.85,3.8,4.5,2014,12,2014,11,22,15,0,22,0.777777777777778,2,1,0.666666666666667,1.11627906976744,1.45454545454545,0.882352941176473,1,2,1,1.07894736842105,0.845730027548209,1.72888888888889,0.540540540540541,1.05555555555556,1.16666666666667,1.14241486068111,1.03703703703704,1.07165605095541,1.11251980982567,1.00632911392405,1.00935828877005,0.983316977428852,0.982758620689655,1.0472972972973,1.40243902439024,2.04166666666667,1.12,1.01315789473684,1.05555555555556,1.09333333333333,1.02469135802469,1.08888888888889,"H"
